target,10.0.0.10,10.0.0.100,10.0.0.101,10.0.0.102,10.0.0.103,10.0.0.104,10.0.0.106,10.0.0.107,10.0.0.108,10.0.0.11,10.0.0.110,10.0.0.111,10.0.0.112,10.0.0.113,10.0.0.12,10.0.0.13,10.0.0.14,10.0.0.16,10.0.0.17,10.0.0.18,10.0.0.19,10.0.0.20,10.0.0.21,10.0.0.22,10.0.0.23,10.0.0.24,10.0.0.25,10.0.0.26,10.0.0.27,10.0.0.28,10.0.0.29,10.0.0.30,10.0.0.31,10.0.0.35,10.0.0.36,10.0.0.37,10.0.0.38,10.0.0.39,10.0.0.4,10.0.0.40,10.0.0.41,10.0.0.42,10.0.0.43,10.0.0.44,10.0.0.45,10.0.0.46,10.0.0.47,10.0.0.48,10.0.0.49,10.0.0.50,10.0.0.51,10.0.0.52,10.0.0.53,10.0.0.55,10.0.0.56,10.0.0.57,10.0.0.58,10.0.0.59,10.0.0.6,10.0.0.61,10.0.0.62,10.0.0.63,10.0.0.64,10.0.0.65,10.0.0.66,10.0.0.67,10.0.0.68,10.0.0.69,10.0.0.7,10.0.0.70,10.0.0.71,10.0.0.72,10.0.0.73,10.0.0.74,10.0.0.75,10.0.0.77,10.0.0.78,10.0.0.79,10.0.0.8,10.0.0.80,10.0.0.81,10.0.0.82,10.0.0.83,10.0.0.84,10.0.0.85,10.0.0.86,10.0.0.87,10.0.0.88,10.0.0.89,10.0.0.9,10.0.0.90,10.0.0.91,10.0.0.92,10.0.0.93,10.0.0.94,10.0.0.95,10.0.0.96,10.0.0.97,10.0.0.98,10.0.0.99
10.0.0.25,86.95541401273886,40.31063829787234,88.36170212765957,86.04246284501062,59.403397027600846,81.30573248407643,43.52866242038217,72.02335456475583,61.904458598726116,68.25902335456476,68.02335456475583,66.70851063829787,66.7404255319149,69.14225053078556,79.87261146496816,98.01910828025478,60.524416135881104,113.828025477707,60.346072186836516,72.27813163481953,53.4531914893617,95.5031847133758,71.60934182590233,84.93404255319149,39.874734607218684,84.1868365180467,-1,59.55838641188959,66.20806794055201,62.236170212765956,52.05744680851064,97.3588110403397,66.57659574468084,70.49256900212315,44.469214437367306,85.65744680851064,73.10191082802548,60.88723404255319,78.73673036093419,111.29511677282377,113.96815286624204,112.52553191489362,55.58510638297872,88.6936170212766,102.58510638297872,40.65605095541401,89.84893617021277,60.65531914893617,80.64543524416136,76.12765957446808,60.32553191489362,92.98510638297873,103.0468085106383,49.605095541401276,92.31702127659574,114.07643312101911,80.90021231422506,72.56170212765957,87.53191489361703,55.9723991507431,83.45222929936305,58.167728237791934,82.26963906581742,157.76808510638298,153.82765957446807,117.89171974522293,64.65605095541402,76.36730360934183,66.89171974522293,52.31422505307856,62.52016985138004,103.92356687898089,48.327659574468086,96.44798301486199,64.57961783439491,65.06581740976645,74.15744680851064,74.05106382978724,71.79148936170213,66.08917197452229,105.76645435244161,77.7791932059448,99.41613588110404,66.47770700636943,92.97876857749469,63.0828025477707,71.36942675159236,63.1104033970276,67.19108280254777,73.07659574468084,56.11252653927813,74.46170212765958,61.03404255319149,63.539278131634816,90.79193205944799,73.60934182590233,76.35531914893618,74.75583864118896,72.47234042553191,70.29148936170213
10.0.0.26,72.87261146496816,51.91295116772824,140.17796610169492,105.98726114649682,64.46072186836518,100.42372881355932,50.15923566878981,71.23305084745763,70.77754237288136,84.64968152866243,86.64331210191082,96.02335456475583,75.47457627118644,61.777542372881356,75.16313559322033,100.29025423728814,69.61864406779661,76.18471337579618,62.813559322033896,75.67940552016985,51.779661016949156,102.67372881355932,91.29511677282377,79.01698513800424,50.989384288747345,85.47346072186836,71.25902335456476,-1,98.40042372881356,53.89384288747346,51.46284501061571,78.97669491525424,77.00847457627118,132.58686440677965,53.959660297239914,94.25,91.27813163481953,72.36016949152543,99.8004246284501,114.01483050847457,93.89830508474576,113.25902335456476,49.6072186836518,125.84957627118644,83.52966101694915,61.769067796610166,89.11652542372882,58.50530785562633,74.06157112526539,85.43099787685775,54.69915254237288,79.49256900212315,76.86228813559322,45.282377919320595,75.22033898305085,115.64543524416136,69.52016985138005,79.79872881355932,68.95974576271186,68.87288135593221,89.65889830508475,110.23566878980891,81.91525423728814,335.7685774946921,111.37367303609342,126.90233545647558,59.186440677966104,94.36652542372882,70.05095541401273,59.23940677966102,56.353813559322035,87.32415254237289,45.625,87.03177966101696,61.71974522292994,68.8131634819533,59.516949152542374,86.63347457627118,74.45127118644068,64.97033898305085,125.4543524416136,88.84322033898304,108.59872611464968,49.63559322033898,67.84713375796179,65.25211864406779,109.41825902335457,56.432203389830505,61.04872881355932,73.87261146496816,52.78389830508475,73.3099787685775,78.75796178343948,57.796178343949045,92.24364406779661,74.30508474576271,83.21610169491525,106.95541401273886,78.42372881355932,78.77966101694915
10.0.0.27,60.87021276595745,38.9531914893617,65.51380042462846,73.00851063829788,56.92127659574468,87.9063829787234,59.4531914893617,70.19108280254777,55.10425531914893,68.38085106382978,53.50212765957447,46.744680851063826,71.21063829787234,55.07872340425532,68.70638297872341,87.86170212765957,64.82765957446809,84.16808510638297,56.704255319148935,79.7127659574468,56.774468085106385,72.93829787234043,51.82127659574468,66.01489361702127,41.01489361702128,68.90851063829787,90.62845010615712,52.00425531914894,-1,63.353191489361706,47.6531914893617,62.840425531914896,58.51276595744681,66.25902335456476,53.806382978723406,82.97234042553191,68.82127659574468,60.01489361702128,80.1404255319149,94.41613588110404,85.37234042553192,103.17872340425532,55.30212765957447,71.40976645435244,78.10425531914893,46.87261146496815,67.92553191489361,53.874468085106386,77.92127659574469,69.29148936170213,49.0531914893617,78.22127659574468,75.38936170212766,49.87872340425532,80.20806794055201,77.4531914893617,64.37446808510639,67.91489361702128,66.84288747346072,61.51592356687898,72.41489361702128,60.56595744680851,70.9,123.18510638297872,82.90425531914893,100.12553191489361,47.80212765957447,60.829787234042556,62.87872340425532,52.06595744680851,62.94255319148936,87.2404255319149,38.711252653927815,91.99361702127659,58.172340425531914,65.78297872340426,58.719148936170214,64.07872340425531,70.21063829787234,54.152866242038215,90.65180467091295,33.55957446808511,82.77234042553191,58.07872340425532,81.99787234042553,60.744680851063826,56.56808510638298,63.734042553191486,56.92144373673036,58.731914893617024,46.195744680851064,67.8531914893617,60.575371549893845,56.329787234042556,89.54468085106383,70.2127659574468,67.75744680851064,64.31914893617021,66.33617021276596,75.70638297872341
10.0.0.28,75.96610169491525,49.11864406779661,120.12711864406779,96.69915254237289,66.35244161358811,129.50423728813558,46.0021186440678,96.22881355932203,71.25847457627118,77.89194915254237,80.64618644067797,81.77330508474576,77.61864406779661,94.5635593220339,69.44915254237289,112.99788135593221,72.40552016985139,78.70762711864407,69.85169491525424,86.44067796610169,71.91313559322033,99.76857749469214,228.33686440677965,97.37711864406779,64.53715498938429,112.84110169491525,130.92584745762713,64.64543524416136,84.99788135593221,-1,71.78601694915254,87.98728813559322,78.39194915254237,103.27754237288136,66.96822033898304,183.9385593220339,254.0084745762712,80.26059322033899,88.32203389830508,137.22457627118644,108.4543524416136,150.03177966101694,64.0,107.3135593220339,93.27966101694915,58.225053078556265,112.72033898305085,92.53715498938429,100.82203389830508,91.18471337579618,48.777542372881356,110.1822033898305,84.30932203389831,51.67161016949152,97.42796610169492,113.15042372881356,85.63269639065817,100.6927966101695,59.27542372881356,58.103813559322035,87.83651804670913,72.86864406779661,77.04661016949153,88.20974576271186,96.51592356687898,114.41188959660298,107.24152542372882,94.29449152542372,75.78601694915254,58.902542372881356,73.37367303609342,97.59110169491525,57.2478813559322,97.98728813559322,84.2457627118644,84.43008474576271,86.23354564755839,79.12288135593221,76.66101694915254,83.97033898305085,191.34110169491527,87.83050847457628,139.49576271186442,56.03601694915254,85.18432203389831,69.23779193205945,88.48728813559322,62.1228813559322,59.766949152542374,183.60509554140128,54.27542372881356,89.05084745762711,85.03177966101696,55.90233545647558,121.54872881355932,82.21398305084746,109.03601694915254,88.62288135593221,78.25635593220339,89.46610169491525
10.0.0.29,38.67940552016985,16.00424628450106,38.28025477707006,32.605095541401276,23.37076271186441,37.70338983050848,14.288135593220339,43.19915254237288,22.406779661016948,37.315677966101696,20.79449152542373,21.798301486199577,23.53927813163482,23.52542372881356,19.583864118895967,66.52653927813164,19.463983050847457,38.561440677966104,20.972457627118644,26.771186440677965,22.156779661016948,38.514830508474574,26.63135593220339,30.52542372881356,14.239915074309978,31.636942675159236,24.52542372881356,25.508474576271187,28.252118644067796,24.54449152542373,-1,44.62632696390658,40.733050847457626,28.388535031847134,17.002123142250532,30.546610169491526,54.52229299363057,36.09322033898305,29.934182590233547,51.38771186440678,44.05944798301486,45.813559322033896,19.40552016985138,29.73728813559322,38.45974576271186,14.065817409766455,29.097664543524417,22.84288747346072,32.26271186440678,22.239406779661017,28.04449152542373,30.32908704883227,23.959660297239914,14.048728813559322,30.25635593220339,40.74576271186441,25.98728813559322,31.063694267515924,23.911016949152543,18.781779661016948,33.225053078556265,28.141949152542374,27.41949152542373,34.983050847457626,27.28813559322034,57.470338983050844,24.902542372881356,22.040254237288135,25.046610169491526,18.934322033898304,41.92781316348195,35.27542372881356,13.507430997876858,30.822033898305083,23.016985138004248,26.991507430997878,26.021186440677965,25.671610169491526,27.93220338983051,20.27330508474576,53.20338983050848,52.35668789808917,44.63135593220339,14.13588110403397,29.154661016949152,17.70550847457627,24.052966101694917,18.197033898305083,21.21019108280255,28.36864406779661,17.81104033970276,32.565677966101696,19.64830508474576,19.64755838641189,30.959660297239914,29.29723991507431,27.51380042462845,29.860169491525422,27.74364406779661,26.675847457627118
10.0.0.30,77.19148936170212,50.11677282377919,81.5732484076433,85.70700636942675,59.50425531914894,94.69787234042553,45.074309978768575,96.92978723404255,76.32765957446809,64.34042553191489,67.43617021276596,66.18471337579618,73.42038216560509,67.42462845010616,56.19108280254777,93.43099787685775,57.92978723404255,63.43312101910828,53.575371549893845,60.02123142250531,63.50955414012739,69.65180467091295,126.89171974522293,75.94468085106384,48.63481953290871,79.5,125.65392781316348,66.68152866242038,79.08704883227176,81.63057324840764,72.45647558386412,-1,81.4872340425532,88.88085106382978,62.814893617021276,137.29299363057325,196.29511677282377,56.46170212765958,73.57961783439491,93.62127659574467,84.12526539278132,115.27813163481953,53.61571125265393,85.5859872611465,69.92144373673037,47.704255319148935,82.33333333333333,79.98297872340426,73.29574468085106,88.38428874734608,57.2208067940552,86.39915074309978,60.259574468085106,39.54893617021276,73.05732484076434,49.12765957446808,72.96602972399151,83.15498938428875,60.819148936170215,52.83617021276596,81.85987261146497,60.44893617021277,85.7595744680851,90.88322717622081,73.31210191082802,111.92144373673037,86.82165605095541,85.65180467091295,69.63906581740977,46.56687898089172,60.257446808510636,67.43736730360934,45.52866242038217,68.43099787685775,65.35456475583864,69.55201698513801,69.98085106382979,67.60934182590233,72.67659574468085,58.832271762208066,142.9235668789809,82.90445859872611,102.01698513800424,53.18895966029724,68.4872340425532,65.71337579617834,76.87048832271762,46.605095541401276,54.832271762208066,124.23617021276596,61.98297872340426,69.0595744680851,66.5031847133758,66.78510638297873,95.30785562632697,70.99575371549894,76.7872340425532,78.7404255319149,81.30785562632697,78.19574468085106
10.0.0.31,113.41188959660298,58.68577494692144,91.8177966101695,74.72245762711864,52.38428874734607,81.94267515923566,41.074309978768575,92.41101694915254,74.18046709129511,100.73885350318471,67.51694915254237,58.88535031847134,55.859872611464965,63.56900212314225,64.75796178343948,158.5647558386412,51.01273885350319,85.52118644067797,59.60084925690021,58.21868365180467,54.49576271186441,104.83050847457628,76.31210191082802,67.26326963906581,46.70063694267516,84.26114649681529,67.7452229299363,61.318471337579616,66.58811040339702,72.85169491525424,58.54352441613588,113.65180467091295,-1,75.79025423728814,66.88110403397027,78.84713375796179,132.40339702760085,90.77070063694268,77.67161016949153,130.38641188959662,77.18259023354565,87.17796610169492,48.910828025477706,99.4140127388535,84.60509554140127,44.37076271186441,96.07430997876858,63.394904458598724,69.64543524416136,86.27966101694915,81.46709129511677,81.1995753715499,64.30508474576271,42.089171974522294,67.91082802547771,105.18046709129511,75.56050955414013,84.70127118644068,63.652542372881356,62.90021231422505,86.13588110403397,69.49364406779661,68.79405520169851,87.36942675159236,65.57537154989384,117.96178343949045,63.823779193205944,79.104033970276,80.04033970276008,49.940677966101696,87.07627118644068,106.29511677282377,51.94915254237288,79.5614406779661,68.16985138004246,76.19915254237289,56.557203389830505,79.1995753715499,65.93842887473461,52.01273885350319,98.60297239915074,134.8683651804671,78.06581740976645,50.31210191082803,85.91525423728814,72.78131634819533,45.125265392781316,52.79405520169851,48.15074309978768,68.16101694915254,49.860169491525426,64.0572033898305,60.98726114649681,60.095541401273884,78.64331210191082,75.68008474576271,78.75635593220339,69.47346072186836,64.46398305084746,62.5796178343949
10.0.0.35,68.62765957446808,53.263829787234044,95.32340425531915,77.5307855626327,60.14255319148936,96.04255319148936,56.55531914893617,83.46284501061571,62.50955414012739,59.94055201698514,73.3531914893617,70.44373673036094,81.2,67.99361702127659,60.3927813163482,90.24893617021277,67.6,67.76382978723404,61.42765957446809,76.48297872340426,65.1468085106383,80.02978723404256,78.55414012738854,72.21702127659574,57.340425531914896,77.55319148936171,71.12553191489361,99.22765957446809,84.15531914893617,59.02978723404255,54.62845010615711,65.22340425531915,64.81528662420382,-1,59.791489361702126,45.763829787234044,65.93617021276596,53.68789808917197,81.8468085106383,99.76170212765958,90.19787234042553,101.8340425531915,57.33545647558386,88.42340425531916,71.97872340425532,54.48619957537155,85.9063829787234,69.18723404255319,77.32340425531915,82.45744680851064,51.40212765957447,84.21489361702127,71.74255319148936,52.97446808510638,68.45106382978723,89.13829787234043,70.50743099787685,75.04883227176221,55.268085106382976,64.90851063829787,76.91063829787234,78.78936170212766,81.1659574468085,180.76170212765956,89.58510638297872,111.91914893617022,61.253191489361704,85.6936170212766,73.32127659574468,50.67728237791932,53.804255319148936,73.98510638297873,45.05095541401274,65.75106382978723,53.210191082802545,66.27021276595745,65.49361702127659,76.40425531914893,57.661702127659574,56.161702127659574,108.53829787234042,83.75583864118896,100.82127659574468,53.42340425531915,75.55531914893616,58.32553191489362,81.37446808510639,48.659574468085104,54.91276595744681,77.66170212765958,58.05744680851064,82.72553191489362,74.20638297872341,61.03404255319149,78.98510638297873,74.04255319148936,80.34042553191489,74.50638297872341,71.46808510638297,67.25531914893617
10.0.0.36,51.084566596194506,16.75475687103594,36.773305084745765,43.99364406779661,27.616525423728813,42.904661016949156,16.877118644067796,51.67796610169491,24.873150105708245,48.597457627118644,22.930084745762713,22.341101694915253,26.997885835095136,29.608879492600423,26.27542372881356,82.58898305084746,22.09957627118644,34.36652542372882,25.180084745762713,28.728813559322035,25.203389830508474,52.86257928118393,38.579281183932345,34.735729386892174,19.482029598308667,46.28601694915254,26.826638477801268,28.58985200845666,29.68076109936575,30.486257928118395,22.511627906976745,61.125,55.16525423728814,28.43340380549683,-1,33.87076271186441,75.01059322033899,39.64482029598309,37.559322033898304,59.146186440677965,45.144067796610166,53.83050847457627,19.040254237288135,30.389830508474578,42.04449152542373,15.442796610169491,36.87103594080338,25.51271186440678,35.16949152542373,31.936575052854124,35.31923890063425,40.03601694915254,30.382663847780126,16.889830508474578,36.6553911205074,45.035940803382665,34.29449152542373,32.66949152542373,29.366525423728813,19.427966101694917,42.37632135306554,27.027484143763214,30.513742071881605,40.730932203389834,28.453389830508474,60.5021186440678,19.173728813559322,25.389830508474578,28.222457627118644,19.889830508474578,56.59322033898305,39.13953488372093,14.436440677966102,39.99577167019027,22.560253699788582,30.595338983050848,25.676532769556026,31.25,25.983050847457626,23.382663847780126,49.49152542372882,53.48940677966102,46.97885835095138,21.716101694915253,37.345338983050844,21.680084745762713,18.38477801268499,19.70550847457627,24.747881355932204,31.09090909090909,16.444915254237287,33.268498942917546,25.20550847457627,21.021141649048626,46.53177966101695,30.633474576271187,31.177966101694917,28.556025369978858,40.773305084745765,30.61864406779661
10.0.0.37,82.06183368869937,45.6226012793177,81.45415778251599,78.38805970149254,53.10234541577825,97.81876332622602,40.04904051172708,73.55650319829424,53.53304904051173,72.15565031982942,80.82089552238806,66.79957356076758,75.5223880597015,59.32835820895522,51.42857142857143,82.18123667377398,64.36886993603412,65.05543710021323,62.198294243070364,73.52878464818764,60.57356076759062,83.33049040511727,164.26226012793177,71.60767590618337,46.88912579957356,93.11914893617022,85.97654584221749,65.54584221748401,67.46268656716418,81.2452025586354,65.98720682302772,58.251063829787235,75.56929637526652,46.95735607675906,50.405117270788914,-1,168.5735607675906,67.57569296375266,73.71215351812367,91.57569296375266,83.15138592750533,97.61407249466951,64.67590618336887,95.43070362473348,78.1,53.39658848614072,83.1468085106383,80.32196162046908,72.25531914893617,73.7590618336887,49.04477611940298,85.76119402985074,67.63191489361702,46.134328358208954,75.43923240938166,80.14712153518124,79.9594882729211,96.05970149253731,56.66524520255864,59.3936170212766,80.88699360341151,60.562899786780385,72.56503198294243,82.4861407249467,70.9404255319149,113.39872068230277,77.74626865671642,88.04690831556503,71.78510638297873,62.20042643923241,60.6908315565032,74.7953091684435,42.266524520255864,75.4498933901919,66.81663113006397,80.01918976545842,72.77611940298507,71.95735607675905,72.83368869936034,70.21748400852879,139.49253731343285,74.04042553191489,100.30490405117271,46.91257995735608,73.22814498933901,47.19402985074627,85.67377398720683,50.45842217484009,64.64605543710022,79.25799573560768,56.791489361702126,84.44349680170576,69.45106382978723,52.67590618336887,84.97654584221749,67.91471215351812,79.15565031982942,63.18976545842217,66.22388059701493,68.74413646055437
10.0.0.38,98.09168443496802,52.97872340425532,66.35106382978724,95.33617021276596,61.08102345415778,90.56595744680851,48.650319829424305,89.92963752665246,63.804255319148936,85.3411513859275,75.72068230277185,56.56808510638298,65.15531914893617,87.90191897654584,63.02978723404255,113.85106382978724,69.42765957446808,80.77446808510638,61.03191489361702,85.89574468085107,58.80383795309169,98.81023454157783,65.99361702127659,64.92765957446808,46.95095948827292,79.57356076759062,88.62127659574467,70.36034115138592,69.54893617021277,78.37021276595745,69.71702127659574,95.6468085106383,86.89125799573561,70.57995735607676,65.2127659574468,81.00639658848614,-1,67.04690831556503,69.7228144989339,116.45957446808511,100.6268656716418,86.16808510638297,55.97234042553192,84.44680851063829,81.63752665245202,51.97441364605544,84.65957446808511,57.00851063829787,77.36808510638298,64.47446808510638,71.75266524520256,87.34042553191489,77.56076759061834,53.717021276595744,68.92765957446808,103.81489361702128,83.09787234042552,89.8955223880597,66.67659574468085,57.36595744680851,85.01492537313433,68.06595744680851,74.10660980810235,49.11300639658849,71.9,122.23404255319149,61.97654584221748,71.96170212765958,69.26595744680851,61.238297872340425,85.32340425531915,77.68085106382979,48.45957446808511,87.45202558635394,67.54042553191489,78.99148936170212,62.814893617021276,67.81489361702128,66.25799573560768,54.06170212765957,96.73987206823028,105.35106382978724,90.01492537313433,70.82553191489362,91.87872340425533,57.411513859275054,65.32765957446809,55.556503198294244,62.10212765957447,66.46808510638297,53.353944562899784,71.99573560767591,57.804255319148936,53.02127659574468,82.99148936170212,78.91914893617022,72.3595744680851,68.42217484008529,67.20638297872341,61.02340425531915
10.0.0.39,100.90445859872611,49.652542372881356,99.06157112526539,90.3177966101695,64.51059322033899,120.68432203389831,42.10191082802548,96.5732484076433,61.539278131634816,66.93008474576271,67.96602972399151,71.70974576271186,62.11677282377919,75.63135593220339,45.78177966101695,99.4416135881104,60.17584745762712,70.88347457627118,57.345338983050844,75.75847457627118,74.1868365180467,96.71974522292993,186.83864118895966,84.36305732484077,54.6687898089172,100.90677966101696,117.01273885350318,70.32484076433121,86.36942675159236,91.35593220338983,70.7855626326964,77.15889830508475,81.97881355932203,108.12738853503184,64.2547770700637,173.58811040339702,228.88110403397027,-1,77.53927813163482,111.24364406779661,91.74152542372882,126.59745762711864,56.63771186440678,103.85774946921444,84.65817409766454,46.22292993630573,94.71125265392782,94.02123142250531,72.88559322033899,86.18895966029724,70.75371549893843,116.99152542372882,58.03601694915254,41.1104033970276,79.90233545647558,88.09110169491525,84.2542372881356,84.33686440677967,60.88135593220339,67.18046709129511,100.1592356687898,81.8072033898305,81.17372881355932,93.48195329087049,90.5042372881356,117.76008492569002,90.15889830508475,81.34322033898304,71.4968152866242,51.823779193205944,68.27388535031847,102.07006369426752,45.59957627118644,71.04458598726114,57.29025423728814,83.02542372881356,69.67515923566879,75.09533898305085,71.52542372881356,67.72457627118644,178.97245762711864,86.36942675159236,147.95541401273886,53.26963906581741,103.88747346072186,77.90870488322717,78.15711252653928,57.80467091295117,67.01910828025478,124.6207627118644,63.108050847457626,79.79830148619958,72.6885593220339,63.77707006369427,114.16772823779193,82.32415254237289,74.85169491525424,105.19745222929936,63.02123142250531,74.27966101694915
10.0.0.4,101.73248407643312,66.82165605095541,214.552016985138,129.38428874734606,75.2208067940552,118.73885350318471,67.74734607218684,102.24203821656052,61.527542372881356,95.33050847457628,68.1592356687898,91.38216560509554,109.11677282377919,85.2271762208068,70.9322033898305,120.49893842887474,75.74946921443737,84.90870488322717,108.8619957537155,99.74946921443737,81.97876857749469,101.38428874734608,99.47033898305085,84.13347457627118,73.75583864118896,105.5042372881356,99.95541401273886,101.83262711864407,89.89808917197452,75.30573248407643,66.68577494692144,84.59957627118644,85.10381355932203,107.48728813559322,69.47033898305085,107.95116772823779,101.85381355932203,87.16135881104034,-1,173.38216560509554,113.02542372881356,123.6135881104034,92.06794055201699,125.4755838641189,105.40677966101696,85.895966029724,113.63269639065817,77.26114649681529,115.01698513800424,101.34322033898304,76.125,102.1656050955414,75.71398305084746,68.50847457627118,77.78131634819533,111.97033898305085,95.6135881104034,114.47245762711864,78.42887473460722,113.33333333333333,98.46709129511677,90.6927966101695,84.31210191082802,135.22245762711864,99.02123142250531,141.83651804670913,81.37367303609342,144.09957627118644,95.8343949044586,74.87473460721868,81.15498938428875,109.7176220806794,88.80467091295117,112.02972399150742,85.66666666666667,98.08917197452229,93.32696390658174,96.35244161358811,90.70762711864407,77.61783439490446,143.00849256900213,100.7515923566879,123.38853503184713,58.282377919320595,107.78131634819533,69.01694915254237,77.07430997876858,87.14649681528662,80.47133757961784,117.49044585987261,81.66029723991507,114.92781316348196,124.77494692144374,67.2271762208068,115.94267515923566,87.81104033970276,89.5456475583864,91.41737288135593,112.06567796610169,88.37367303609342
10.0.0.40,76.77707006369427,62.36595744680851,91.2484076433121,100.42250530785563,102.32978723404256,86.60509554140127,56.847133757961785,100.06157112526539,67.33333333333333,71.36093418259023,82.64893617021276,75.13829787234043,79.29723991507431,112.9063829787234,74.65605095541402,93.11063829787234,74.83014861995754,104.45744680851064,76.27388535031847,74.97659574468085,86.63906581740977,90.0127659574468,77.61276595744681,96.58174097664543,62.44373673036093,92.84288747346072,83.70276008492569,72.2271762208068,66.1443736730361,72.45010615711253,90.07218683651804,69.1656050955414,85.53715498938429,85.71549893842888,59.91507430997877,66.29087048832272,83.03184713375796,69.12738853503184,106.75371549893843,-1,98.17834394904459,136.81702127659574,80.33617021276596,92.87261146496816,90.71063829787234,60.87898089171974,87.50743099787685,69.49893842887474,94.62208067940551,84.91507430997876,65.74946921443737,79.63057324840764,91.91932059447983,69.67728237791933,76.71974522292993,99.20806794055201,86.15074309978769,81.29148936170213,93.09766454352442,70.09554140127389,87.37367303609342,141.67940552016987,87.93205944798301,98.895966029724,70.56900212314225,124.52866242038216,71.15074309978769,74.21231422505308,83.01702127659574,69.91507430997876,67.14893617021276,89.59660297239915,65.36518046709129,92.96602972399151,103.7728237791932,91.42887473460722,64.61571125265392,82.2531914893617,82.21019108280255,69.50106157112526,55.92127659574468,79.723991507431,102.56050955414013,60.717622080679405,80.08704883227176,70.81740976645435,69.71974522292993,63.78556263269639,79.01486199575372,86.46595744680852,64.3864118895966,85.53927813163482,71.04246284501062,81.21868365180467,117.50212765957447,89.1936170212766,84.90212765957448,70.38510638297872,83.52016985138005,81.9063829787234
10.0.0.41,108.51380042462846,82.83014861995754,117.23142250530786,117.89384288747345,75.49152542372882,109.19108280254777,63.80891719745223,111.22457627118644,87.40127388535032,97.71974522292993,91.49893842887474,76.59447983014861,101.13983050847457,149.80254777070064,72.95541401273886,129.53177966101694,85.91525423728814,140.656050955414,71.73036093418258,95.04458598726114,96.07643312101911,122.84925690021231,119.10169491525424,112.83898305084746,66.5732484076433,106.00424628450106,96.51380042462846,100.41949152542372,102.03397027600849,91.9447983014862,80.57961783439491,93.20806794055201,91.04025423728814,86.97457627118644,66.43312101910828,95.40339702760085,108.60805084745763,68.91507430997876,123.67091295116772,134.1167728237792,-1,159.59872611464968,66.90677966101696,236.80042462845012,111.63057324840764,69.80932203389831,107.31847133757962,76.13347457627118,99.3135593220339,229.82838983050848,74.53389830508475,114.4543524416136,89.28601694915254,62.57112526539278,107.39915074309978,127.64830508474576,99.88747346072186,98.44067796610169,96.59235668789809,78.4543524416136,151.10403397027602,100.74309978768578,99.84713375796179,96.83651804670913,111.04246284501062,122.78343949044586,92.78768577494692,113.33474576271186,102.92796610169492,80.94915254237289,84.1592356687898,180.1104033970276,59.894067796610166,105.73516949152543,84.84110169491525,91.1207627118644,89.15677966101696,97.76906779661017,84.97664543524417,74.42372881355932,117.50211864406779,109.6135881104034,114.63983050847457,62.55838641188959,103.49364406779661,89.63983050847457,78.60169491525424,78.25053078556263,69.51694915254237,121.36652542372882,71.75847457627118,99.16737288135593,89.04872881355932,88.3864118895966,104.46284501061571,83.81991525423729,101.74152542372882,136.62923728813558,110.12288135593221,91.1864406779661
10.0.0.42,81.4755838641189,60.05944798301486,100.82165605095541,101.47872340425532,106.54468085106383,104.57749469214437,66.76645435244161,111.06794055201699,76.53715498938429,77.49893842887474,93.15711252653928,67.92781316348196,88.69851380042464,92.83227176220807,72.34468085106383,107.14893617021276,75.44468085106384,103.37234042553192,68.08704883227176,89.11464968152866,103.01061571125265,98.1104033970276,83.26326963906581,98.92993630573248,58.88297872340426,93.20806794055201,76.49469214437367,78.10191082802548,77.21868365180467,74.23779193205945,72.29087048832272,82.56475583864119,82.34042553191489,79.72611464968153,59.94904458598726,89.7515923566879,84.12738853503184,75.24893617021277,95.8343949044586,106.15498938428875,108.24203821656052,-1,78.99787234042553,107.13375796178345,103.65180467091295,60.67940552016985,76.09766454352442,69.9447983014862,78.104033970276,87.04033970276008,66.1995753715499,79.79787234042553,87.63057324840764,58.31422505307856,95.23566878980891,115.32059447983015,90.64755838641189,86.36942675159236,86.98938428874735,65.34394904458598,96.59787234042552,124.33191489361703,83.26751592356688,107.8683651804671,86.11889596602973,114.53829787234042,67.14012738853503,41.43617021276596,82.71549893842888,68.61783439490446,76.25690021231422,86.50955414012739,64.47770700636943,100.63906581740977,92.40339702760085,77.30425531914894,77.12101910828025,80.17834394904459,74.72978723404255,56.225531914893615,112.12314225053079,81.33191489361703,107.82765957446809,65.84501061571125,86.42038216560509,65.84893617021277,81.47133757961784,69.34607218683652,77.59660297239915,87.61702127659575,70.71125265392782,83.77021276595745,87.51804670912951,91.09129511677283,126.02335456475583,81.58297872340425,83.32696390658174,85.19108280254777,85.6624203821656,76.08917197452229
